Sales document number,Sales position,Delivery number,Delivery position,Serial number,Material,Product key,Net price,Currency,Country key,Created on,Possibly not the right Serial number
1314779593,1000,8221254139,10,202207065061,2401339-03,DRCEBF,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207065062,2401339-03,DRCEBF,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145001,2401339-03,DRBABE,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145002,2401339-03,DRCDBA,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145003,2401339-03,DRCDBA,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145004,2401339-03,DRCEBC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145005,2401339-03,DRCEBC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145006,2401339-03,DRCEBF,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145007,2401339-03,DRBABD,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145008,2401339-03,DRBABE,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145009,2401339-03,DRCADC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145010,2401339-03,DRBAAA,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145011,2401339-03,DRBAAB,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145012,2401339-03,DRBAAZ,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145013,2401339-03,DRBAAZ,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145014,2401339-03,DRBABB,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145015,2401339-03,DRBABB,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145016,2401339-03,DRBABB,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145017,2401339-03,DRCABC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145018,2401339-03,DRCABD,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145019,2401339-03,DRCADC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145020,2401339-03,DRCEBC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145021,2401339-03,DRCEBC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145022,2401339-03,DRCEBC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145023,2401339-03,DRBABA,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145024,2401339-03,DRBABD,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145025,2401339-03,DRBABD,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145026,2401339-03,DRCADC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145027,2401339-03,DRCADC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145028,2401339-03,DRCADC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145029,2401339-03,DRCBBC,615.26,EUR,RO,7/18/2022,0
1314779593,1000,8221254139,10,202207145030,2401339-03,DRCEBC,615.26,EUR,RO,7/18/2022,0
3300018979,2000,8221255288,10,7261275024798BJ,1144378-01,DRCEBC,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024790BJ,1144378-01,DRBABA,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024791BJ,1144378-01,DRBABA,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024788BJ,1144378-01,DRBABA,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024793BJ,1144378-01,DRBABB,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024789BJ,1144378-01,DRBABD,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024794BJ,1144378-01,DRBABE,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024797BJ,1144378-01,DRBACB,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024787BJ,1144378-01,DRCADF,793.68,EUR,DE,7/18/2022,0
3300018979,2000,8221255288,10,7261275024792BJ,1144378-01,DRBAAA,793.68,EUR,DE,7/18/2022,0
3300018977,2000,8221255285,10,7261275024815BJ,1143369-01,DRBAAA,530.08,EUR,DE,7/18/2022,0
3300018977,2000,8221255285,10,7261275024809BJ,1143369-01,DRBAAB,530.08,EUR,DE,7/18/2022,0
3300018977,2000,8221255285,10,7261275024811BJ,1143369-01,DRBAAB,530.08,EUR,DE,7/18/2022,0
3300018977,2000,8221255285,10,7261275024812BJ,1143369-01,DRBAAB,530.08,EUR,DE,7/18/2022,0
3300018977,2000,8221255285,10,7261275024818BJ,1143369-01,DRBABA,530.08,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295012,2400792-01,DRBABA,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295009,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295010,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295011,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295013,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295014,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295015,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295016,2400792-01,DRBABB,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295017,2400792-01,DRBABI,747.18,EUR,DE,7/18/2022,0
1314003781,1000,8221255299,10,202206295018,2400792-01,DRBABI,747.18,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903255,1189629-02,DRBABI,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903232,1189629-02,DRBADC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903236,1189629-02,DRBBAC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903241,1189629-02,DRCABC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903249,1189629-02,DRCADC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903252,1189629-02,DRCADF,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903258,1189629-02,DRCADF,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903263,1189629-02,DRCBAZ,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903270,1189629-02,DRCEBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903264,1189629-02,DRCBBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903266,1189629-02,DRCEBF,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903268,1189629-02,DRCEBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903272,1189629-02,DRCEBF,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903277,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903279,1189629-02,DRCDBA,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903287,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903289,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903295,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903297,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903322,1189629-02,DRBABA,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903326,1189629-02,DRBABA,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903328,1189629-02,DRBABB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903334,1189629-02,DRBABB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903342,1189629-02,DRBABB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903343,1189629-02,DRCADC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903354,1189629-02,DRCBBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903360,1189629-02,DRCBBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903361,1189629-02,DRCEBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903362,1189629-02,DRCEBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903363,1189629-02,DRCEBC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903368,1189629-02,DRBAAA,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903370,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903371,1189629-02,DRBAAB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903372,1189629-02,DRBABB,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903377,1189629-02,DRBABD,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903378,1189629-02,DRCABC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E214903379,1189629-02,DRCADC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E220403785,1189629-02,DRCADC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E220403795,1189629-02,DRCADC,496.81,EUR,DE,7/18/2022,0
1314684301,2000,8221255587,10,E220403823,1189629-02,DRCADF,496.81,EUR,DE,7/18/2022,0
1313788748,1000,8221257933,10,202207065039,2401339-03,DRCADF,629.63,EUR,RO,7/19/2022,0
1314820288,8000,8221257831,70,8221257831000070,2701379-00,DRCADF,4.92,EUR,IT,7/19/2022,1
1313788748,1000,8221257933,10,202207065033,2401339-03,DRCADF,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065034,2401339-03,DRCADF,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065035,2401339-03,DRCDBA,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065036,2401339-03,DRCEBC,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065038,2401339-03,DRCEBC,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065040,2401339-03,DRCEBC,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065046,2401339-03,DRCEBF,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065051,2401339-03,DRBAAB,629.63,EUR,RO,7/19/2022,0
1313788748,1000,8221257933,10,202207065052,2401339-03,DRBABA,629.63,EUR,RO,7/19/2022,0
1314820076,1000,8221260676,10,CI5021757723,1060549-05,DRBABE,238.88,EUR,DE,7/19/2022,0
1314820076,1000,8221260676,10,CI5021757724,1060549-05,DRBABZ,238.88,EUR,DE,7/19/2022,0
1314822615,2000,8221261094,10,CI0922833235,1060630-03,DRCABC,594.35,EUR,SI,7/19/2022,0
3300018978,2000,8221263522,10,7261275024863BJ,1144379-01,DRCADC,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024853BJ,1144379-01,DRCADC,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024855BJ,1144379-01,DRCADC,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024861BJ,1144379-01,DRCADF,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024862BJ,1144379-01,DRCADF,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024864BJ,1144379-01,DRCADC,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024866BJ,1144379-01,DRBAAB,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024868BJ,1144379-01,DRBABE,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024869BJ,1144379-01,DRCACC,395.22,EUR,DE,7/19/2022,0
3300018978,2000,8221263522,10,7261275024871BJ,1144379-01,DRCEBC,395.22,EUR,DE,7/19/2022,0
1314048591,2000,8221262956,10,202207065108,2404520,DRCEBF,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065105,2404520,DRBABE,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065106,2404520,DRBABA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065107,2404520,DRBABB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065109,2404520,DRBABD,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065110,2404520,DRCACC,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065111,2404520,DRCADC,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065112,2404520,DRCBBC,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065113,2404520,DRCEBC,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065114,2404520,DRCEBF,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065115,2404520,DRBAAA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065116,2404520,DRBAAA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065117,2404520,DRBAAA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065118,2404520,DRBAAA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065119,2404520,DRBAAA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065120,2404520,DRBAAA,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065121,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065122,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065123,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065124,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065125,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314822197,1000,8221262902,10,CI1122859529,1060630-03,DRBAAB,341.82,EUR,AT,7/19/2022,0
1314048591,2000,8221262956,10,202207065126,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065127,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314048591,2000,8221262956,10,202207065128,2404520,DRBAAB,870.00,EUR,KR,7/19/2022,0
1314422635,8001,8221263579,10,202207185026,2400599-01,DRBAAB,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185021,2400599-01,DRBAAB,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185022,2400599-01,DRBAAB,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185023,2400599-01,DRBAAZ,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185024,2400599-01,DRBAAZ,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185025,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185027,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185028,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185029,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185030,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185031,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185032,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185033,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185034,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185035,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185036,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185037,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185038,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185039,2400599-01,DRBABA,365.00,EUR,DE,7/19/2022,0
1314422635,8001,8221263579,10,202207185040,2400599-01,DRBABB,365.00,EUR,DE,7/19/2022,0
801429219,3000,8221263314,10,202203225146,2403464-05,DRBABB,768.08,EUR,DE,7/19/2022,0
1314216792,1000,8221263715,10,202206215059,2400596-01,DRBABB,530.50,EUR,DE,7/19/2022,0
801429219,3000,8221263314,10,57,2403464-05,DRBABB,768.08,EUR,DE,7/19/2022,0
801429219,3000,8221263314,10,202203225137,2403464-05,DRBABB,768.08,EUR,DE,7/19/2022,0
801429219,3000,8221263314,10,202203225138,2403464-05,DRBABB,768.08,EUR,DE,7/19/2022,0
801429219,3000,8221263314,10,202203225139,2403464-05,DRBABB,768.08,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155008,2400596-01,DRBABB,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155002,2400596-01,DRBABB,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155003,2400596-01,DRBABB,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155004,2400596-01,DRBABC,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155005,2400596-01,DRBABC,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155006,2400596-01,DRBABD,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155007,2400596-01,DRBABD,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155009,2400596-01,DRBABD,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155010,2400596-01,DRBABE,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155011,2400596-01,DRBABZ,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155012,2400596-01,DRBABZ,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155013,2400596-01,DRBABZ,530.50,EUR,DE,7/19/2022,0
1314232666,2000,8221263736,10,202207155014,2400596-01,DRBABZ,530.50,EUR,DE,7/19/2022,0
1314824274,1000,8221264591,10,CI0922833234,1060630-03,DRBABZ,341.82,EUR,AT,7/19/2022,0
1314824512,1000,8221266206,10,8221266206/40,1189629-03,DRBACB,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/100,1189629-03,DRBADC,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/110,1189629-03,DRBADC,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/130,1189629-03,DRBBAC,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/20,1189629-03,DRBBAX,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/30,1189629-03,DRBBAZ,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/50,1189629-03,DRBBAZ,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/60,1189629-03,DRBBAZ,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/70,1189629-03,DRBBAZ,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/80,1189629-03,DRBBAZ,537.49,EUR,IT,7/20/2022,1
1314824512,1000,8221266206,10,8221266206/90,1189629-03,DRCAAZ,537.49,EUR,IT,7/20/2022,1
1314068221,1000,8221267086,10,202205055006,1005623-00,DRCABA,"1,045.00",EUR,DE,7/20/2022,0
1314068221,1000,8221267086,10,202205055003,1005623-00,DRCABA,"1,045.00",EUR,DE,7/20/2022,0
1314068221,1000,8221267086,10,202205055004,1005623-00,DRCABA,"1,045.00",EUR,DE,7/20/2022,0
1314068221,1000,8221267086,10,202205055005,1005623-00,DRCABB,"1,045.00",EUR,DE,7/20/2022,0
1314068221,1000,8221267086,10,202205055007,1005623-00,DRCABB,"1,045.00",EUR,DE,7/20/2022,0
1314068221,1000,8221267086,10,202205055008,1005623-00,DRCABC,"1,045.00",EUR,DE,7/20/2022,0
1313760481,5000,8221268543,10,202207075077,2401658-03,DRCABC,"1,250.00",EUR,PL,7/20/2022,0
1314709525,1002,8221269913,10,CI5021758282,1060549-05,DRCABC,239.69,EUR,DE,7/20/2022,0
1314709525,1002,8221269913,10,CI5121758941,1060549-05,DRCABC,239.69,EUR,DE,7/20/2022,0
1314709525,1002,8221269913,10,CI5121758948,1060549-05,DRCABC,239.69,EUR,DE,7/20/2022,0
1313760481,5000,8221268543,10,202207075073,2401658-03,DRCABD,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075074,2401658-03,DRCABD,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075075,2401658-03,DRCABD,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075076,2401658-03,DRCABD,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075078,2401658-03,DRCABD,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075079,2401658-03,DRCABD,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075080,2401658-03,DRCABZ,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075081,2401658-03,DRCACB,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075082,2401658-03,DRCACC,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075083,2401658-03,DRCACE,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075084,2401658-03,DRCACE,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075085,2401658-03,DRCADC,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075086,2401658-03,DRCADC,"1,250.00",EUR,PL,7/20/2022,0
1313760481,5000,8221268543,10,202207075087,2401658-03,DRCADC,"1,250.00",EUR,PL,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833280,1060630-03,DRCADC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833273,1060630-03,DRCADC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833274,1060630-03,DRCADC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833279,1060630-03,DRCADC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833307,1060630-03,DRCADC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833314,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860134,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860135,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860140,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860141,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860170,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860177,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860178,1060630-03,DRCADF,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860179,1060630-03,DRCAEG,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833287,1060630-03,DRCBBC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833288,1060630-03,DRCBBC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833289,1060630-03,DRCBBC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833299,1060630-03,DRCBBC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833306,1060630-03,DRCCAA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833313,1060630-03,DRCCAA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922833318,1060630-03,DRCCAA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922840928,1060630-03,DRCCAA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922840929,1060630-03,DRCCAA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI0922840930,1060630-03,DRCCAA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860136,1060630-03,DRCDBA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860137,1060630-03,DRCDBA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860143,1060630-03,DRCDBA,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122860144,1060630-03,DRCEBC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122859609,1060630-03,DRCEBC,401.07,EUR,IT,7/20/2022,0
1314721520,15000,8221270189,10,CI1122859610,1060630-03,DRCEBF,401.07,EUR,IT,7/20/2022,0
1314777038,40000,8221270759,10,202207115011,2400651-02,DRCEBF,742.89,EUR,ES,7/20/2022,0
1314709525,1003,8221270137,10,CI1122860188,1060630-03,DRCEBF,570.01,EUR,DE,7/20/2022,0
1314709525,1003,8221270137,10,CI1122860193,1060630-03,DRBAAA,570.01,EUR,DE,7/20/2022,0
1314709525,1003,8221270137,10,CI1122860194,1060630-03,DRBABA,570.01,EUR,DE,7/20/2022,0
1314709525,1003,8221270137,10,CI1122859528,1060630-03,DRBABA,570.01,EUR,DE,7/20/2022,0
1314616790,47000,8221270713,560,CI0922833319,1060630-03,DRBABC,394.90,EUR,FI,7/20/2022,0
1314691580,1000,8221270713,740,CI0922833264,1060630-03,DRCADF,394.90,EUR,FI,7/20/2022,0
1314691580,1000,8221270713,740,CI0922833265,1060630-03,DRCADF,394.90,EUR,FI,7/20/2022,0
1314691580,1000,8221270713,740,CI0922833270,1060630-03,DRCEBF,394.90,EUR,FI,7/20/2022,0
1314691580,1000,8221270713,740,CI0922833271,1060630-03,DRCEBF,394.90,EUR,FI,7/20/2022,0
